batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_repeated_20x50_1024kb_r1_20260705T055605Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw2,1,17.392209999999977,57.49700584342078,1.1499401168684156,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,16.689080459770114,89.9,1.5625,130.6796875,0,2,2
batch_repeated_20x50_1024kb_r2_20260705T055624Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw2,2,21.44642351499897,46.62782115165406,0.9325564230330813,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,13.688317757009345,89.9,0.36328125,136.140625,0,2,2
batch_repeated_20x50_1024kb_r3_20260705T055648Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw2,3,20.253172229000484,49.37498129641645,0.9874996259283291,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,15.092574257425742,79.9,0.0625,136.50390625,0,2,2
batch_repeated_20x50_1024kb_r4_20260705T055711Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw2,4,24.358879641000385,41.05279120952754,0.8210558241905508,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,12.837037037037037,99.9,0.02734375,136.5546875,0,2,2
batch_repeated_20x50_1024kb_r5_20260705T055738Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw2,5,23.142932836999535,43.20973521563611,0.8641947043127222,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,13.791739130434783,99.9,0.0234375,136.57421875,0,2,2
