batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_repeated_20x50_1024kb_r1_20260705T040644Z,repeated,20,50,1000,1024,sequential,sequential_repeated_50mb_uw1,1,23.93651589900037,41.77717443171259,0.8355434886342517,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,10.092436974789916,79.9,1.4453125,118.15625,0,1,1
batch_repeated_20x50_1024kb_r2_20260705T040709Z,repeated,20,50,1000,1024,sequential,sequential_repeated_50mb_uw1,2,25.439132187999803,39.30951703107711,0.786190340621542,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,10.004347826086956,89.8,0.37109375,124.13671875,0,1,1
batch_repeated_20x50_1024kb_r3_20260705T040736Z,repeated,20,50,1000,1024,sequential,sequential_repeated_50mb_uw1,3,26.076214513000195,38.34912462088597,0.7669824924177195,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,9.600384615384616,89.9,0.0546875,124.23828125,0,1,1
batch_repeated_20x50_1024kb_r4_20260705T040803Z,repeated,20,50,1000,1024,sequential,sequential_repeated_50mb_uw1,4,25.982443962999696,38.48752647841943,0.7697505295683887,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,9.662162162162163,79.9,0.0078125,118.25390625,0,1,1
batch_repeated_20x50_1024kb_r5_20260705T040831Z,repeated,20,50,1000,1024,sequential,sequential_repeated_50mb_uw1,5,26.851921944999958,37.24128209698628,0.7448256419397257,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,9.946641791044776,89.9,0.0078125,136.26953125,0,1,1
