dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,concurrency,repetitions,elapsed_avg_seconds,elapsed_std_seconds,elapsed_min_seconds,elapsed_max_seconds,throughput_avg_mb_s,throughput_std_mb_s,throughput_min_mb_s,throughput_max_mb_s
repeated,20,100,2000,1024,numpy,2,3,30.15470886000033,4.713552392096548,25.459440994999568,34.88633543300057,67.43001886897885,10.650720745036377,57.32903657482205,78.55632024256995
