batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_random_20x10_1024kb_r1_20260705T035229Z,random,20,10,200,1024,sequential,sequential_random_10mb_uw2,1,13.498170155000025,14.81682314738902,1.481682314738902,200,200,0,209715200,209715200,0,0.0,1.0,20,0,4.731851851851852,40.0,60.7109375,90.83203125,0,2,2
batch_random_20x10_1024kb_r2_20260705T035243Z,random,20,10,200,1024,sequential,sequential_random_10mb_uw2,2,7.526003007000099,26.57453097135035,2.657453097135035,200,200,0,209715200,209715200,0,0.0,1.0,20,0,8.924,30.0,20.30859375,96.2890625,0,2,2
batch_random_20x10_1024kb_r3_20260705T035251Z,random,20,10,200,1024,sequential,sequential_random_10mb_uw2,3,7.918946700999868,25.255884090588392,2.525588409058839,200,200,0,209715200,209715200,0,0.0,1.0,20,0,8.724050632911393,40.0,20.10546875,96.33203125,0,2,2
batch_random_20x10_1024kb_r4_20260705T035300Z,random,20,10,200,1024,sequential,sequential_random_10mb_uw2,4,3.2733909580001637,61.098720735205866,6.109872073520587,200,200,0,209715200,209715200,0,0.0,1.0,20,0,18.12121212121212,40.0,20.07421875,96.33984375,0,2,2
batch_random_20x10_1024kb_r5_20260705T035304Z,random,20,10,200,1024,sequential,sequential_random_10mb_uw2,5,3.232423254999958,61.87308536734389,6.187308536734389,200,200,0,209715200,209715200,0,0.0,1.0,20,0,16.348484848484848,40.0,20.08203125,96.359375,0,2,2
