batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_repeated_20x10_1024kb_r1_20260705T040501Z,repeated,20,10,200,1024,sequential,sequential_repeated_10mb_uw1,1,7.775480751000032,25.72188220956978,2.572188220956978,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,7.947435897435898,40.0,40.6640625,70.66796875,0,1,1
batch_repeated_20x10_1024kb_r2_20260705T040509Z,repeated,20,10,200,1024,sequential,sequential_repeated_10mb_uw1,2,8.267291598999691,24.191719574062102,2.4191719574062103,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,8.063855421686746,30.0,20.30859375,75.97265625,0,1,1
batch_repeated_20x10_1024kb_r3_20260705T040518Z,repeated,20,10,200,1024,sequential,sequential_repeated_10mb_uw1,3,3.975209979000283,50.3118076923065,5.03118076923065,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,13.9775,40.0,20.08984375,76.0,0,1,1
batch_repeated_20x10_1024kb_r4_20260705T040522Z,repeated,20,10,200,1024,sequential,sequential_repeated_10mb_uw1,4,3.4579754579999644,57.837310423156296,5.78373104231563,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,16.274285714285714,49.9,20.0703125,76.03125,0,1,1
batch_repeated_20x10_1024kb_r5_20260705T040526Z,repeated,20,10,200,1024,sequential,sequential_repeated_10mb_uw1,5,3.370116892999704,59.34512254320716,5.934512254320716,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,16.75294117647059,39.9,20.03515625,76.01171875,0,1,1
