batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_mixed_20x100_1024kb_r1_20260705T062824Z,mixed,20,100,2000,1024,cython,cython_mixed_100mb_uw2,1,38.91480306500125,51.39432407403693,0.5139432407403693,2000,1000,1000,2097152000,1048576000,1048576000,50.0,2.0,20,0,14.062273901808785,119.6,2.48046875,330.7265625,0,2,2
batch_mixed_20x100_1024kb_r2_20260705T062911Z,mixed,20,100,2000,1024,cython,cython_mixed_100mb_uw2,2,43.61703008400036,45.85364927754771,0.4585364927754771,2000,1000,1000,2097152000,1048576000,1048576000,50.0,2.0,20,0,14.031105990783411,107.6,0.4375,238.75,0,2,2
batch_mixed_20x100_1024kb_r3_20260705T063006Z,mixed,20,100,2000,1024,cython,cython_mixed_100mb_uw2,3,47.98999940499925,41.675349547757115,0.4167534954775712,2000,1000,1000,2097152000,1048576000,1048576000,50.0,2.0,20,0,13.236134453781514,109.9,0.05859375,337.7890625,0,2,2
