batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_repeated_20x50_1024kb_r1_20260705T055333Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw1,1,22.648734106998745,44.15257803264984,0.8830515606529968,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,11.64424778761062,89.9,1.44921875,113.89453125,0,1,1
batch_repeated_20x50_1024kb_r2_20260705T055357Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw1,2,22.98687334600072,43.503089130387586,0.8700617826077517,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,12.86768558951965,89.9,0.375,132.99609375,0,1,1
batch_repeated_20x50_1024kb_r3_20260705T055422Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw1,3,22.792105153999728,43.874841452480425,0.8774968290496085,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,12.609251101321586,89.9,0.0390625,135.74609375,0,1,1
batch_repeated_20x50_1024kb_r4_20260705T055448Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw1,4,23.269655655998577,42.97442191596053,0.8594884383192105,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,13.417241379310346,89.9,0.01171875,137.10546875,0,1,1
batch_repeated_20x50_1024kb_r5_20260705T055513Z,repeated,20,50,1000,1024,cython,cython_repeated_50mb_uw1,5,21.035584175000622,47.5384943760408,0.950769887520816,1000,1,999,1048576000,1048576,1047527424,99.9,1000.0,20,0,13.469856459330144,89.9,0.01953125,86.55859375,0,1,1
