dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,concurrency,repetitions,elapsed_avg_seconds,elapsed_std_seconds,elapsed_min_seconds,elapsed_max_seconds,throughput_avg_mb_s,throughput_std_mb_s,throughput_min_mb_s,throughput_max_mb_s
modified,20,50,1000,1024,numpy,2,5,21.648605850400052,2.2955591493995757,17.726984924000135,23.548746010000286,46.66720200709608,5.608204484114529,42.46510619186842,56.41117224881961
