batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_random_20x100_1024kb_r1_20260705T035902Z,random,20,100,2000,1024,sequential,sequential_random_100mb_uw1,1,39.89177113699998,50.13565311831898,0.5013565311831898,2000,2000,0,2097152000,2097152000,0,0.0,1.0,20,0,11.964572864321608,109.8,2.3125,217.82421875,0,1,1
batch_random_20x100_1024kb_r2_20260705T035948Z,random,20,100,2000,1024,sequential,sequential_random_100mb_uw1,2,41.730875868999874,47.92614481129826,0.4792614481129826,2000,2000,0,2097152000,2097152000,0,0.0,1.0,20,0,11.8,109.8,0.59375,214.4140625,0,1,1
batch_random_20x100_1024kb_r3_20260705T040038Z,random,20,100,2000,1024,sequential,sequential_random_100mb_uw1,3,55.74764184700007,35.87595696853006,0.3587595696853006,2000,2000,0,2097152000,2097152000,0,0.0,1.0,20,0,8.76101083032491,109.9,0.0625,237.625,0,1,1
