dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,concurrency,repetitions,elapsed_avg_seconds,elapsed_std_seconds,elapsed_min_seconds,elapsed_max_seconds,throughput_avg_mb_s,throughput_std_mb_s,throughput_min_mb_s,throughput_max_mb_s
mixed,20,10,200,1024,numpy,1,5,5.378913801400086,3.8731299695981214,3.526420890000736,12.305873696999697,47.141803854261184,17.31128249182632,16.252401489279233,56.71472754914353
