batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_repeated_20x10_1024kb_r1_20260705T055127Z,repeated,20,10,200,1024,cython,cython_repeated_10mb_uw1,1,7.918858389999514,25.256165743862013,2.525616574386201,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,8.094936708860759,40.0,40.57421875,70.5078125,0,1,1
batch_repeated_20x10_1024kb_r2_20260705T055135Z,repeated,20,10,200,1024,cython,cython_repeated_10mb_uw1,2,7.699198881999109,25.9767286266113,2.5976728626611303,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,8.563636363636364,40.0,20.29296875,75.7734375,0,1,1
batch_repeated_20x10_1024kb_r3_20260705T055143Z,repeated,20,10,200,1024,cython,cython_repeated_10mb_uw1,3,3.6091647459998057,55.414483426302084,5.541448342630209,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,16.094444444444445,40.0,20.08984375,75.8125,0,1,1
batch_repeated_20x10_1024kb_r4_20260705T055147Z,repeated,20,10,200,1024,cython,cython_repeated_10mb_uw1,4,3.4677392169996892,57.67446381768042,5.767446381768042,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,15.98857142857143,40.0,20.08203125,75.83203125,0,1,1
batch_repeated_20x10_1024kb_r5_20260705T055150Z,repeated,20,10,200,1024,cython,cython_repeated_10mb_uw1,5,5.295884383998782,37.765174897754335,3.7765174897754337,200,1,199,209715200,1048576,208666624,99.5,200.0,20,0,10.179245283018869,40.0,20.08984375,75.8515625,0,1,1
