batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_modified_20x100_1024kb_r1_20260705T061411Z,modified,20,100,2000,1024,cython,cython_modified_100mb_uw2,1,37.67600327599939,53.084186911992674,0.5308418691199267,2000,16,1984,2097152000,16777216,2080374784,99.2,125.0,20,0,16.211796246648795,119.9,2.484375,330.2890625,0,2,2
batch_modified_20x100_1024kb_r2_20260705T061458Z,modified,20,100,2000,1024,cython,cython_modified_100mb_uw2,2,35.428961417999744,56.45099150391399,0.5645099150391398,2000,16,1984,2097152000,16777216,2080374784,99.2,125.0,20,0,17.77840909090909,116.2,0.39453125,237.1328125,0,2,2
batch_modified_20x100_1024kb_r3_20260705T061544Z,modified,20,100,2000,1024,cython,cython_modified_100mb_uw2,3,30.94537708400094,64.6300090178581,0.646300090178581,2000,16,1984,2097152000,16777216,2080374784,99.2,125.0,20,0,19.758631921824104,109.9,0.0234375,237.5234375,0,2,2
