batch_id,dataset_type,num_files,file_size_mb,total_input_mb,chunk_size_kb,backend,experiment,run_number,total_elapsed_seconds,batch_throughput_mb_s,files_per_second,total_chunks,total_unique_chunks,total_duplicate_chunks,total_bytes_original,total_bytes_stored,total_bytes_saved,storage_saving_pct,dedup_ratio,integrity_ok_count,integrity_failed_count,cpu_avg_pct,cpu_max_pct,ram_delta_mb,peak_memory_mb,ray_workers,upload_workers,concurrency
batch_mixed_20x50_1024kb_r1_20260705T043119Z,mixed,20,50,1000,1024,sequential,sequential_mixed_50mb_uw1,1,22.096421796999948,45.25619619262386,0.9051239238524773,1000,500,500,1048576000,524288000,524288000,50.0,2.0,20,0,11.813181818181818,89.9,1.4765625,116.05859375,0,1,1
batch_mixed_20x50_1024kb_r2_20260705T043143Z,mixed,20,50,1000,1024,sequential,sequential_mixed_50mb_uw1,2,26.377863660999992,37.910575809007334,0.7582115161801467,1000,500,500,1048576000,524288000,524288000,50.0,2.0,20,0,11.581368821292775,99.7,0.3828125,116.53125,0,1,1
batch_mixed_20x50_1024kb_r3_20260705T043212Z,mixed,20,50,1000,1024,sequential,sequential_mixed_50mb_uw1,3,25.924769428999753,38.573149232385774,0.7714629846477155,1000,500,500,1048576000,524288000,524288000,50.0,2.0,20,0,12.20965250965251,89.9,0.06640625,136.75,0,1,1
batch_mixed_20x50_1024kb_r4_20260705T043240Z,mixed,20,50,1000,1024,sequential,sequential_mixed_50mb_uw1,4,26.322430478000115,37.99041280917371,0.7598082561834741,1000,500,500,1048576000,524288000,524288000,50.0,2.0,20,0,10.737786259541984,89.9,0.01953125,86.9453125,0,1,1
batch_mixed_20x50_1024kb_r5_20260705T043308Z,mixed,20,50,1000,1024,sequential,sequential_mixed_50mb_uw1,5,25.016661482000018,39.97335938368594,0.7994671876737188,1000,500,500,1048576000,524288000,524288000,50.0,2.0,20,0,11.564658634538153,99.9,0.03125,133.4609375,0,1,1
